EmployeeID,Age,Gender,Department,JobRole,YearsAtCompany,MonthlyIncome,DistanceFromHome,NumCompaniesWorked,OverTime,TrainingTimesLastYear,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel,Attrition
EMP00215,34,Male,Human Resources,Manufacturing Director,16,14357,13,7,No,3,3,1,4,1,1,3,1,2,Travel_Rarely,0
EMP00216,24,Female,Human Resources,Healthcare Representative,38,3834,10,7,No,3,1,4,2,2,2,4,9,4,Travel_Rarely,0
EMP00217,59,Female,Sales,Human Resources,35,5632,4,0,Yes,4,4,1,3,2,3,3,13,16,Non-Travel,0
EMP00218,32,Female,Sales,Research Scientist,11,19589,28,0,No,5,1,3,1,3,1,3,15,10,Travel_Rarely,0
EMP00219,59,Male,Sales,Healthcare Representative,39,3287,29,3,No,3,4,3,3,2,3,4,13,5,Non-Travel,0
EMP00220,32,Female,Research & Development,Manager,8,11864,29,7,No,3,3,3,4,1,2,3,8,4,Travel_Frequently,0
EMP00221,58,Male,Human Resources,Research Scientist,1,17619,21,0,No,6,2,1,3,4,2,4,12,7,Travel_Frequently,0
EMP00222,36,Male,Research & Development,Human Resources,32,3967,13,5,Yes,5,2,2,2,4,2,3,4,15,Travel_Rarely,0
EMP00223,49,Male,Sales,Healthcare Representative,23,8668,2,3,No,3,4,4,1,1,3,3,8,8,Travel_Frequently,0
EMP00224,29,Female,Human Resources,Sales Representative,23,3550,17,4,No,1,4,3,3,4,4,3,4,14,Non-Travel,0
EMP00225,50,Female,Sales,Laboratory Technician,11,6156,12,9,Yes,5,2,4,3,1,4,4,15,6,Travel_Frequently,0
EMP00226,44,Male,Sales,Sales Executive,8,19792,19,2,Yes,5,1,2,1,2,3,3,12,0,Travel_Frequently,0
EMP00227,36,Male,Sales,Research Director,38,16447,28,7,Yes,1,4,2,2,3,2,4,14,2,Non-Travel,0
EMP00228,26,Male,Sales,Manufacturing Director,33,17526,22,6,Yes,4,1,2,4,1,1,3,15,4,Travel_Frequently,0
EMP00229,18,Female,Human Resources,Sales Representative,23,2423,23,8,No,1,4,4,3,1,4,3,8,15,Non-Travel,0
EMP00230,23,Female,Human Resources,Human Resources,26,9447,7,0,Yes,4,1,1,4,2,3,4,11,3,Non-Travel,0
EMP00231,55,Female,Research & Development,Human Resources,27,19503,12,9,No,5,4,2,4,4,2,4,15,8,Travel_Rarely,0
EMP00232,43,Male,Human Resources,Research Scientist,14,15634,26,2,Yes,1,4,3,1,2,4,3,2,4,Travel_Rarely,0
EMP00233,45,Male,Sales,Healthcare Representative,14,13151,3,9,Yes,5,4,4,3,1,2,4,14,0,Non-Travel,0
EMP00234,51,Female,Sales,Sales Executive,38,17729,17,3,Yes,5,1,3,2,1,2,3,8,12,Travel_Rarely,0
EMP00235,43,Male,Human Resources,Sales Executive,4,3954,18,4,No,2,3,2,2,4,4,3,8,5,Travel_Rarely,0
EMP00236,53,Male,Human Resources,Healthcare Representative,21,4834,26,8,No,4,3,4,4,4,2,4,14,14,Travel_Frequently,0
EMP00237,48,Male,Research & Development,Research Scientist,24,8221,22,3,No,3,3,1,3,2,3,3,12,10,Non-Travel,0
EMP00238,29,Female,Research & Development,Manager,13,19799,9,2,Yes,3,2,2,2,3,2,3,6,7,Travel_Frequently,0
EMP00239,24,Male,Sales,Research Director,39,1217,25,8,Yes,6,4,3,3,4,3,4,5,16,Travel_Rarely,0
EMP00240,54,Male,Sales,Human Resources,27,16673,18,0,No,3,2,4,1,4,3,3,0,6,Travel_Rarely,0
EMP00241,38,Female,Human Resources,Healthcare Representative,11,18975,9,3,No,3,3,3,2,4,4,3,13,11,Travel_Rarely,0
EMP00242,35,Female,Sales,Laboratory Technician,36,8489,27,1,No,6,2,4,4,2,2,3,15,0,Non-Travel,0
EMP00243,26,Female,Research & Development,Healthcare Representative,16,19420,28,9,Yes,3,1,2,1,2,3,4,3,14,Travel_Frequently,0
EMP00244,41,Female,Human Resources,Human Resources,16,12276,1,6,Yes,2,2,2,3,3,3,4,14,2,Travel_Rarely,0
EMP00245,47,Male,Sales,Manager,26,19731,13,1,Yes,1,3,2,3,3,3,4,12,8,Travel_Rarely,0
EMP00246,41,Female,Research & Development,Laboratory Technician,11,1756,5,3,No,5,1,2,2,4,1,3,2,15,Travel_Frequently,0
EMP00247,43,Male,Sales,Healthcare Representative,39,6088,3,6,No,1,2,3,4,2,2,3,0,1,Travel_Frequently,0
EMP00248,38,Female,Research & Development,Human Resources,17,18974,15,2,Yes,4,4,4,3,3,4,3,2,14,Travel_Rarely,0
EMP00249,34,Male,Research & Development,Sales Executive,0,18148,27,2,No,2,4,1,4,4,3,3,13,9,Travel_Frequently,0
EMP00250,18,Female,Sales,Sales Representative,35,15323,13,3,Yes,5,4,4,2,3,1,4,7,16,Travel_Frequently,0
EMP00251,35,Female,Human Resources,Human Resources,17,14530,7,1,Yes,1,3,1,4,4,3,4,6,10,Non-Travel,0
EMP00252,52,Male,Sales,Research Scientist,18,9820,5,7,Yes,1,1,2,1,4,2,4,13,9,Travel_Rarely,0
EMP00253,47,Male,Research & Development,Research Scientist,9,2836,9,6,Yes,4,4,2,2,3,4,3,3,7,Travel_Rarely,0
EMP00254,46,Male,Human Resources,Sales Executive,12,16100,24,1,Yes,3,4,3,3,2,1,3,8,15,Travel_Frequently,0
EMP00255,41,Male,Human Resources,Manufacturing Director,7,8732,21,6,No,0,2,3,1,4,2,3,1,15,Travel_Frequently,0
EMP00256,41,Male,Sales,Laboratory Technician,31,3995,22,9,No,6,1,1,3,2,1,3,15,7,Travel_Rarely,0
EMP00257,59,Female,Research & Development,Manufacturing Director,1,13378,12,2,No,0,4,4,3,4,2,3,11,10,Travel_Frequently,0
EMP00258,56,Male,Sales,Human Resources,9,15725,10,4,No,3,1,4,2,1,3,3,10,2,Travel_Frequently,0
EMP00259,42,Male,Human Resources,Research Director,35,6050,20,4,No,3,3,1,1,1,1,3,5,1,Non-Travel,0
EMP00260,30,Male,Sales,Sales Representative,31,18230,20,9,No,0,3,2,1,1,2,4,2,14,Travel_Frequently,0
EMP00261,53,Female,Research & Development,Sales Executive,39,9710,17,0,Yes,6,3,1,2,1,1,3,12,6,Non-Travel,0
EMP00262,33,Male,Human Resources,Human Resources,26,4457,25,9,No,5,4,4,1,2,2,4,10,5,Travel_Frequently,0
EMP00263,46,Female,Research & Development,Human Resources,20,13180,14,6,No,4,2,2,4,3,3,4,14,12,Non-Travel,0
EMP00264,36,Male,Human Resources,Laboratory Technician,19,1215,10,3,Yes,6,3,1,3,2,1,3,14,11,Non-Travel,0
EMP00265,41,Male,Sales,Healthcare Representative,19,4011,19,6,Yes,5,1,3,4,2,4,3,9,1,Travel_Frequently,0
EMP00266,42,Male,Sales,Manager,22,15231,14,1,Yes,5,1,4,1,3,1,4,4,10,Travel_Frequently,0
EMP00267,27,Male,Human Resources,Sales Representative,28,19849,17,1,Yes,3,3,4,2,2,3,3,15,1,Travel_Frequently,0
EMP00268,23,Female,Human Resources,Sales Representative,8,5419,16,8,Yes,3,4,2,2,2,1,4,13,10,Travel_Frequently,0
EMP00269,23,Male,Human Resources,Sales Representative,27,12969,12,3,No,2,1,3,2,3,4,3,14,1,Non-Travel,0
EMP00270,41,Male,Human Resources,Research Scientist,7,2787,8,9,Yes,6,3,1,3,1,3,4,15,0,Travel_Rarely,0
EMP00271,52,Male,Sales,Human Resources,33,9475,18,7,Yes,5,1,4,1,3,2,3,9,6,Travel_Frequently,0
EMP00272,21,Female,Human Resources,Sales Executive,4,13735,22,4,No,6,1,1,3,4,2,4,3,10,Travel_Rarely,0
EMP00273,52,Male,Sales,Manufacturing Director,32,16007,18,0,Yes,1,3,3,4,4,2,3,11,11,Travel_Rarely,0
EMP00274,33,Female,Sales,Healthcare Representative,24,1965,18,4,Yes,1,3,4,2,1,4,3,13,7,Travel_Frequently,0
EMP00275,37,Female,Research & Development,Human Resources,8,7775,21,2,Yes,6,2,3,2,4,2,3,10,2,Travel_Frequently,0
EMP00276,25,Male,Research & Development,Laboratory Technician,1,11442,29,6,No,2,4,3,2,2,1,3,5,0,Travel_Frequently,0
EMP00277,56,Male,Human Resources,Manufacturing Director,14,1854,12,1,No,1,4,3,2,4,4,4,4,5,Non-Travel,0
EMP00278,44,Male,Research & Development,Sales Representative,14,7646,25,3,Yes,1,4,4,3,4,2,4,12,1,Travel_Frequently,0
EMP00279,42,Female,Research & Development,Human Resources,33,2261,17,1,No,3,1,2,4,1,4,3,6,9,Travel_Rarely,0
EMP00280,37,Female,Research & Development,Laboratory Technician,27,10647,20,0,Yes,3,4,1,1,2,2,4,13,10,Travel_Rarely,0
EMP00281,47,Male,Research & Development,Research Scientist,16,11619,23,2,Yes,0,1,4,3,1,4,3,12,17,Travel_Rarely,0
EMP00282,28,Female,Human Resources,Laboratory Technician,10,5738,6,0,No,2,3,4,3,2,1,3,6,0,Travel_Frequently,0
EMP00283,18,Female,Research & Development,Research Director,34,1188,20,7,Yes,1,4,4,4,4,1,3,7,17,Travel_Rarely,0
EMP00284,53,Male,Sales,Laboratory Technician,9,2804,21,5,Yes,1,1,3,3,1,1,3,13,5,Non-Travel,0
EMP00285,57,Male,Research & Development,Manager,2,4051,25,4,No,2,4,1,4,1,3,4,4,3,Travel_Frequently,0
EMP00286,39,Female,Human Resources,Manufacturing Director,13,2906,4,9,Yes,3,3,4,3,3,3,3,15,16,Travel_Frequently,0
EMP00287,49,Male,Human Resources,Manufacturing Director,18,7342,1,1,Yes,3,1,2,4,4,1,4,11,17,Travel_Frequently,0
EMP00288,58,Male,Human Resources,Healthcare Representative,16,3222,10,4,No,6,1,1,3,3,4,3,5,6,Travel_Rarely,0
EMP00289,48,Female,Sales,Laboratory Technician,30,6091,21,7,No,3,4,1,3,3,1,3,10,11,Non-Travel,0
EMP00290,35,Male,Research & Development,Sales Representative,40,18507,27,2,No,1,1,3,3,1,3,4,2,15,Non-Travel,0
EMP00291,37,Male,Human Resources,Healthcare Representative,11,4677,12,0,Yes,0,4,1,4,2,2,4,15,16,Travel_Rarely,0
EMP00292,27,Male,Human Resources,Laboratory Technician,13,2197,15,6,Yes,0,3,1,1,3,4,3,3,16,Travel_Frequently,0
EMP00293,19,Female,Human Resources,Manufacturing Director,20,7571,7,4,No,4,3,4,1,3,2,3,8,3,Non-Travel,0
EMP00294,53,Male,Sales,Human Resources,22,19001,11,4,Yes,5,3,2,2,1,3,4,14,1,Non-Travel,0
EMP00295,21,Male,Research & Development,Sales Executive,5,14974,13,2,No,4,3,3,3,2,1,4,4,2,Travel_Frequently,0
EMP00296,47,Female,Human Resources,Research Director,30,8592,8,2,No,2,4,2,3,3,4,4,0,2,Travel_Rarely,0
EMP00297,48,Female,Sales,Healthcare Representative,22,19831,5,8,Yes,3,1,3,1,3,4,4,13,7,Travel_Frequently,0
EMP00298,28,Female,Research & Development,Research Scientist,21,7823,27,9,No,6,4,3,2,2,1,4,3,14,Travel_Rarely,0
EMP00299,46,Male,Research & Development,Sales Representative,4,4563,22,9,No,2,4,1,1,2,2,3,4,4,Travel_Rarely,0
EMP00300,42,Female,Sales,Manufacturing Director,20,10821,19,4,No,5,3,1,1,4,2,4,1,11,Travel_Frequently,0
EMP00301,18,Female,Sales,Healthcare Representative,1,8708,14,9,No,5,3,4,4,4,4,3,5,15,Non-Travel,0
EMP00302,42,Female,Research & Development,Laboratory Technician,18,5113,5,0,Yes,5,1,2,4,4,2,3,4,13,Travel_Rarely,0
EMP00303,56,Female,Human Resources,Laboratory Technician,29,17692,14,8,No,3,3,2,2,4,1,4,7,16,Travel_Rarely,0
EMP00304,52,Female,Sales,Sales Executive,36,16835,23,5,Yes,4,4,1,2,3,4,3,2,7,Travel_Rarely,0
EMP00305,60,Male,Human Resources,Human Resources,37,11239,20,0,No,4,1,4,4,4,3,4,11,9,Travel_Rarely,0
EMP00306,56,Female,Human Resources,Healthcare Representative,3,16504,19,2,Yes,5,3,1,3,4,1,3,2,8,Travel_Rarely,0
EMP00307,35,Female,Research & Development,Sales Executive,7,6721,19,2,No,2,2,3,2,4,2,3,10,2,Non-Travel,0
EMP00308,27,Female,Research & Development,Sales Representative,15,15423,24,2,Yes,4,3,1,3,1,1,3,14,12,Travel_Rarely,0
EMP00309,52,Male,Research & Development,Sales Representative,30,9605,5,8,No,0,3,4,4,3,1,3,11,13,Travel_Frequently,0
EMP00310,35,Female,Research & Development,Healthcare Representative,6,9367,21,9,No,3,2,2,3,2,3,3,0,2,Non-Travel,0
EMP00311,51,Male,Human Resources,Research Director,22,8189,24,4,No,1,1,1,1,1,2,3,3,2,Travel_Frequently,0
EMP00312,60,Male,Sales,Laboratory Technician,16,10652,15,1,No,2,4,3,3,2,1,4,1,12,Travel_Rarely,0
EMP00313,21,Female,Research & Development,Laboratory Technician,28,3274,16,3,No,1,4,1,2,4,2,3,14,8,Non-Travel,0
EMP00314,22,Female,Research & Development,Sales Executive,31,5877,21,0,Yes,5,4,3,2,3,4,3,15,15,Travel_Rarely,0
EMP00315,22,Male,Sales,Sales Representative,30,4971,19,8,No,2,3,4,1,1,3,4,2,14,Travel_Rarely,0
EMP00316,29,Male,Research & Development,Manufacturing Director,19,13782,29,1,No,3,1,4,2,2,1,3,0,7,Travel_Rarely,0
EMP00317,52,Female,Research & Development,Human Resources,28,1537,2,5,Yes,2,1,4,1,2,4,3,7,2,Non-Travel,0
EMP00318,49,Male,Research & Development,Sales Executive,15,5277,1,2,Yes,2,1,4,2,1,1,3,15,7,Non-Travel,0
EMP00319,45,Female,Human Resources,Sales Representative,20,4958,22,9,Yes,2,2,1,2,3,1,3,8,4,Travel_Rarely,0
EMP00320,41,Male,Research & Development,Manufacturing Director,37,2333,5,1,No,6,2,1,4,1,1,3,5,2,Travel_Frequently,0
EMP00321,36,Female,Human Resources,Research Director,8,7755,5,4,No,3,2,2,1,2,4,3,9,11,Travel_Rarely,1
EMP00322,33,Male,Sales,Human Resources,6,12858,28,8,Yes,3,2,3,1,2,1,3,15,15,Non-Travel,0
EMP00323,20,Male,Human Resources,Manager,18,7867,14,4,No,4,4,1,1,1,2,3,0,15,Travel_Frequently,0
EMP00324,33,Female,Human Resources,Manager,26,7512,24,5,Yes,6,1,3,2,1,2,4,6,12,Non-Travel,0
EMP00325,55,Female,Sales,Sales Representative,9,8083,20,7,Yes,3,3,2,4,2,3,4,6,10,Non-Travel,0
EMP00326,54,Male,Research & Development,Laboratory Technician,7,16254,15,6,Yes,6,3,2,3,2,2,3,2,13,Travel_Frequently,0
EMP00327,31,Female,Research & Development,Healthcare Representative,0,15028,24,3,Yes,2,4,2,2,1,4,3,1,15,Travel_Frequently,0
EMP00328,20,Female,Human Resources,Sales Representative,30,4211,15,7,Yes,0,1,4,2,2,3,4,7,2,Non-Travel,0
EMP00329,37,Male,Human Resources,Research Director,36,1799,15,7,Yes,6,4,2,3,4,1,3,12,10,Travel_Frequently,0
EMP00330,45,Female,Human Resources,Human Resources,36,7787,26,1,No,5,1,3,1,1,4,4,14,1,Travel_Rarely,0
EMP00331,59,Male,Human Resources,Manufacturing Director,8,11974,8,8,Yes,5,4,2,2,3,3,4,13,8,Non-Travel,0
EMP00332,40,Female,Research & Development,Human Resources,33,5020,16,8,No,3,3,1,2,4,1,3,12,5,Travel_Rarely,0
EMP00333,22,Male,Sales,Healthcare Representative,7,5848,16,2,Yes,4,1,3,4,2,4,4,13,14,Travel_Frequently,0
EMP00334,36,Male,Sales,Sales Executive,14,18026,21,5,No,4,3,3,4,4,4,4,4,9,Non-Travel,0
EMP00335,32,Female,Research & Development,Healthcare Representative,3,5860,12,4,No,1,2,3,2,2,2,3,7,3,Non-Travel,0
EMP00336,54,Male,Research & Development,Healthcare Representative,23,7045,7,8,Yes,5,3,3,2,3,4,3,9,3,Non-Travel,0
EMP00337,49,Male,Research & Development,Manager,9,1140,24,8,No,5,3,4,3,2,4,4,3,15,Non-Travel,0
EMP00338,53,Male,Research & Development,Sales Executive,25,8220,15,5,Yes,2,1,2,2,3,2,3,2,17,Travel_Rarely,0
EMP00339,23,Female,Sales,Research Director,20,17762,2,5,No,1,4,3,4,3,1,4,11,11,Travel_Rarely,0
EMP00340,53,Male,Sales,Research Director,26,15499,10,2,No,5,4,2,1,2,2,4,15,16,Travel_Rarely,0
EMP00341,55,Female,Sales,Sales Executive,26,9956,14,2,No,5,2,2,2,4,3,4,1,9,Travel_Frequently,0
EMP00342,53,Female,Sales,Sales Executive,0,6047,9,4,No,0,3,4,2,4,2,3,3,8,Travel_Rarely,0
EMP00343,22,Female,Human Resources,Research Director,36,15289,28,4,No,5,1,3,1,3,2,3,4,10,Travel_Rarely,0
EMP00344,26,Female,Sales,Sales Executive,17,12834,14,5,Yes,2,3,1,2,2,1,3,10,10,Travel_Frequently,0
EMP00345,35,Female,Sales,Human Resources,37,12522,27,2,Yes,1,3,3,4,4,3,3,3,6,Non-Travel,0
EMP00346,30,Male,Research & Development,Research Director,4,4819,27,2,Yes,3,3,3,3,2,4,4,5,9,Non-Travel,0
EMP00347,25,Male,Sales,Laboratory Technician,14,11073,5,3,Yes,0,4,1,1,1,4,4,1,6,Non-Travel,0
EMP00348,60,Male,Research & Development,Research Scientist,16,2418,3,4,Yes,6,1,1,2,2,2,4,0,2,Non-Travel,0
EMP00349,35,Female,Research & Development,Laboratory Technician,32,8924,17,9,Yes,0,1,2,2,3,2,3,3,6,Travel_Frequently,0
EMP00350,48,Female,Human Resources,Laboratory Technician,28,4516,6,5,No,3,2,2,4,1,3,3,14,3,Travel_Frequently,0
EMP00351,41,Female,Human Resources,Sales Executive,5,11751,16,1,No,2,4,3,4,2,4,4,13,6,Non-Travel,0
EMP00352,48,Female,Sales,Sales Executive,31,4446,13,7,Yes,0,2,4,4,1,2,3,11,6,Travel_Rarely,0
EMP00353,43,Male,Sales,Sales Representative,31,10126,25,9,No,6,4,3,4,4,4,4,4,14,Non-Travel,0
EMP00354,49,Female,Sales,Laboratory Technician,1,4263,24,0,Yes,3,1,2,4,3,2,4,3,2,Travel_Frequently,0
EMP00355,49,Female,Sales,Healthcare Representative,31,17064,17,4,No,6,1,1,4,1,4,4,10,12,Travel_Rarely,0
EMP00356,20,Male,Human Resources,Healthcare Representative,10,17104,14,2,No,5,4,4,1,4,4,4,5,16,Non-Travel,0
EMP00357,49,Female,Human Resources,Manager,18,11501,2,0,Yes,1,3,3,1,3,4,3,13,11,Travel_Rarely,0
EMP00358,21,Male,Sales,Manufacturing Director,19,3783,23,1,No,0,3,2,1,3,1,4,13,16,Travel_Rarely,0
EMP00359,48,Male,Research & Development,Sales Representative,36,13789,11,9,Yes,6,4,1,2,3,4,4,5,9,Travel_Rarely,0
EMP00360,30,Female,Human Resources,Research Scientist,34,8014,10,4,Yes,2,4,2,1,1,3,4,2,16,Travel_Rarely,0
EMP00361,40,Male,Human Resources,Healthcare Representative,32,10827,14,8,No,1,4,4,3,4,2,3,5,15,Non-Travel,0
EMP00362,47,Female,Human Resources,Human Resources,39,15212,19,0,Yes,2,4,2,2,2,3,4,13,10,Non-Travel,0
EMP00363,44,Female,Research & Development,Laboratory Technician,16,8737,13,3,Yes,1,2,1,2,3,4,4,13,13,Travel_Frequently,0
EMP00364,30,Male,Research & Development,Laboratory Technician,1,9467,26,4,Yes,5,1,4,1,1,1,4,9,2,Travel_Rarely,0
EMP00365,60,Male,Research & Development,Laboratory Technician,15,4667,19,8,Yes,4,3,4,1,2,1,4,10,12,Travel_Frequently,0
EMP00366,45,Male,Sales,Research Scientist,11,8015,9,7,No,2,1,4,3,1,3,4,15,7,Travel_Rarely,0
EMP00367,27,Female,Research & Development,Manager,19,1690,21,9,Yes,6,1,2,3,4,3,4,3,17,Non-Travel,0
EMP00368,42,Male,Research & Development,Healthcare Representative,19,3957,27,3,No,1,2,4,3,4,1,4,2,15,Travel_Rarely,0
EMP00369,39,Female,Sales,Laboratory Technician,16,17591,3,5,No,4,3,4,1,1,2,4,4,0,Travel_Rarely,0
EMP00370,37,Female,Human Resources,Research Scientist,7,6171,8,8,Yes,6,4,3,4,4,2,4,5,10,Travel_Rarely,0
EMP00371,44,Female,Sales,Sales Representative,24,19690,8,0,Yes,4,2,1,4,2,3,3,1,12,Travel_Frequently,0
EMP00372,34,Male,Sales,Manager,10,19587,4,0,No,6,4,4,1,2,2,3,8,9,Travel_Frequently,0
EMP00373,26,Female,Sales,Manufacturing Director,18,7205,14,2,No,6,2,1,3,3,2,4,7,11,Travel_Frequently,0
EMP00374,47,Male,Sales,Research Director,8,11592,23,6,Yes,5,4,4,3,1,1,3,1,10,Non-Travel,0
EMP00375,40,Male,Sales,Healthcare Representative,32,13482,10,6,No,1,1,2,3,2,4,4,14,4,Non-Travel,0
EMP00376,51,Female,Sales,Healthcare Representative,7,11265,2,2,No,6,3,3,4,3,3,4,10,13,Non-Travel,0
EMP00377,49,Male,Human Resources,Research Director,3,7190,5,0,Yes,1,1,4,3,2,4,4,3,15,Non-Travel,0
EMP00378,53,Female,Research & Development,Research Director,7,5851,4,5,Yes,1,3,2,2,3,2,3,5,13,Non-Travel,0
EMP00379,49,Male,Research & Development,Sales Executive,18,4997,13,5,Yes,6,3,2,1,1,4,4,14,8,Travel_Frequently,0
EMP00380,39,Male,Human Resources,Research Director,20,19650,5,3,Yes,6,3,3,1,1,4,3,12,8,Non-Travel,0
EMP00381,43,Male,Sales,Manufacturing Director,10,13730,25,6,No,5,2,1,3,4,4,4,4,11,Travel_Frequently,0
EMP00382,41,Male,Research & Development,Research Director,24,16611,9,9,No,0,4,3,2,4,4,3,1,16,Travel_Rarely,0
EMP00383,32,Male,Research & Development,Human Resources,40,18192,3,4,No,3,1,4,3,2,2,4,7,16,Travel_Rarely,0
EMP00384,21,Male,Sales,Human Resources,6,17733,14,6,Yes,3,3,3,3,1,1,3,14,5,Non-Travel,0
EMP00385,20,Male,Research & Development,Healthcare Representative,20,15909,25,7,No,2,2,2,2,1,3,3,13,17,Non-Travel,1
EMP00386,25,Male,Sales,Research Director,29,14274,28,9,No,2,3,4,3,1,2,3,0,6,Non-Travel,0
EMP00387,30,Male,Sales,Research Director,9,8922,14,8,Yes,0,3,4,2,4,4,3,3,5,Non-Travel,0
EMP00388,46,Female,Research & Development,Sales Executive,28,8950,7,4,No,0,3,1,1,4,4,4,9,1,Travel_Rarely,0
EMP00389,50,Female,Sales,Sales Executive,33,1623,14,9,No,4,1,3,4,4,1,4,11,14,Travel_Frequently,0
EMP00390,28,Female,Human Resources,Manufacturing Director,30,12267,15,3,Yes,4,3,4,2,3,4,4,11,15,Non-Travel,0
EMP00391,36,Male,Human Resources,Research Director,8,6678,7,2,No,0,4,4,3,2,2,3,0,11,Travel_Rarely,0
EMP00392,28,Male,Human Resources,Sales Executive,4,12066,14,1,Yes,0,2,4,3,3,3,3,8,4,Travel_Frequently,0
EMP00393,56,Male,Human Resources,Sales Executive,28,15979,27,1,Yes,6,1,1,1,2,1,3,11,5,Travel_Frequently,0
EMP00394,46,Female,Human Resources,Research Scientist,9,12918,11,2,Yes,6,2,4,4,1,2,4,10,9,Travel_Frequently,0
EMP00395,35,Female,Human Resources,Sales Representative,23,9042,5,8,No,6,2,2,4,4,4,4,11,0,Travel_Rarely,0
EMP00396,18,Male,Sales,Manager,20,14161,25,2,No,0,4,1,2,1,3,4,12,17,Travel_Rarely,0
EMP00397,38,Female,Sales,Healthcare Representative,33,5812,23,6,No,5,2,4,3,4,2,4,2,1,Travel_Frequently,0
EMP00398,26,Female,Sales,Research Scientist,32,19080,10,8,No,6,2,1,1,3,2,4,13,16,Non-Travel,0
EMP00399,41,Female,Human Resources,Human Resources,22,5057,2,1,No,2,1,4,3,2,2,4,9,9,Travel_Frequently,0
EMP00400,54,Male,Human Resources,Sales Representative,33,9114,4,5,Yes,6,3,4,1,2,4,4,2,2,Non-Travel,0
EMP00401,26,Female,Sales,Research Director,4,13101,22,8,No,4,4,3,4,4,4,4,13,5,Non-Travel,0
EMP00402,49,Female,Sales,Human Resources,33,4868,23,3,No,3,1,2,3,1,4,3,3,11,Travel_Frequently,0
EMP00403,51,Male,Sales,Manager,19,13270,10,4,No,0,2,2,4,1,3,4,6,5,Travel_Frequently,0
EMP00404,25,Female,Sales,Sales Executive,26,16767,19,4,No,2,4,4,2,2,4,4,14,4,Travel_Frequently,0
EMP00405,57,Female,Research & Development,Manufacturing Director,25,12108,18,0,No,5,3,1,2,1,3,3,2,6,Travel_Frequently,0
EMP00406,21,Male,Research & Development,Human Resources,1,4941,22,8,Yes,0,3,2,2,4,1,4,12,1,Travel_Rarely,0
EMP00407,19,Female,Research & Development,Laboratory Technician,26,1788,28,8,No,3,3,1,1,1,2,4,4,5,Travel_Rarely,0
EMP00408,27,Female,Research & Development,Laboratory Technician,3,11659,6,0,Yes,2,4,1,3,2,4,4,8,12,Non-Travel,0
EMP00409,33,Male,Research & Development,Human Resources,32,13617,4,4,Yes,2,4,4,1,4,1,4,7,0,Travel_Rarely,0
EMP00410,55,Male,Sales,Human Resources,8,10981,19,6,No,0,2,2,3,2,2,4,14,1,Non-Travel,0
EMP00411,57,Female,Human Resources,Laboratory Technician,0,2971,16,4,No,6,4,3,2,3,1,3,2,9,Non-Travel,0
EMP00412,25,Male,Human Resources,Human Resources,17,15154,7,9,No,5,3,3,4,3,2,4,10,6,Travel_Rarely,0
EMP00413,39,Male,Human Resources,Laboratory Technician,0,16614,1,0,Yes,3,4,4,1,1,1,4,3,11,Travel_Rarely,0
EMP00414,40,Female,Sales,Sales Executive,7,16161,12,3,No,0,2,1,3,3,2,3,9,7,Non-Travel,0
EMP00415,41,Male,Research & Development,Research Director,38,7851,1,3,No,0,3,4,2,2,2,3,4,2,Non-Travel,0
EMP00416,54,Male,Human Resources,Healthcare Representative,12,1757,23,8,No,5,4,1,4,1,3,4,13,8,Non-Travel,0
EMP00417,47,Female,Research & Development,Human Resources,2,8357,2,4,No,4,4,3,1,4,2,4,2,0,Travel_Frequently,0
EMP00418,45,Male,Sales,Manufacturing Director,10,11788,10,1,Yes,0,4,4,1,3,3,3,3,15,Non-Travel,0
EMP00419,21,Female,Human Resources,Manufacturing Director,4,15369,25,1,No,4,1,1,1,1,4,4,2,4,Non-Travel,0
EMP00420,46,Male,Research & Development,Sales Representative,4,4336,22,0,Yes,2,4,4,1,4,2,3,14,12,Travel_Rarely,0
EMP00421,57,Male,Research & Development,Sales Executive,29,17948,11,9,Yes,0,1,1,1,2,2,4,11,13,Travel_Rarely,0
EMP00422,46,Male,Sales,Laboratory Technician,2,2982,5,4,No,4,3,3,2,2,4,4,10,9,Travel_Rarely,0
EMP00423,51,Male,Sales,Manufacturing Director,32,19332,28,0,No,2,2,2,2,1,3,3,15,14,Travel_Frequently,0
EMP00424,55,Female,Human Resources,Healthcare Representative,26,11768,6,1,No,6,1,4,2,1,2,3,14,6,Non-Travel,0
EMP00425,39,Female,Sales,Sales Representative,11,1220,12,0,Yes,2,1,1,2,3,4,3,11,1,Non-Travel,0
EMP00426,36,Male,Sales,Healthcare Representative,11,12135,28,8,Yes,1,2,1,2,3,1,3,4,12,Travel_Frequently,0
EMP00427,25,Female,Sales,Healthcare Representative,29,8869,12,5,Yes,4,4,1,1,2,2,3,6,17,Travel_Rarely,0
EMP00428,38,Female,Human Resources,Manufacturing Director,2,7196,28,8,No,6,2,3,2,1,3,3,15,6,Travel_Frequently,0
